chemical_composition,casting_temp,cooling_water_temp,casting_speed,entry_temp,emulsion_temp,emulsion_pressure,emulsion_concentration,rod_quench_pressure,UTS,elongation,conductivity,rod_quality
1.0493867387,714.9616285819,48.5959351057,2.903511618,479.8810681545,28.2364878145,1.1423890977,5.9916492935,4.7379717191,136.2839837715,10.326574542,46.5243301905,1.0
0.9737890561,713.368275471,20.1073689145,2.9562446679,434.9591795663,52.2011143563,1.7985005819,6.1142306254,5.912502467,136.2670230268,11.3001701714,46.1319746499,1.0
1.0694589426,698.2541508491,35.6532609285,1.0008425891,413.5497993062,61.9135680412,1.3284931406,4.0900019279,4.7123093169,134.9156578828,9.5391664957,45.6345812053,-1.0
0.9537041308,725.0492229278,42.3830391347,2.4724949812,425.917848455,77.636216067,1.5021252483,7.7967594462,3.4904379575,133.8267487263,9.9948673937,46.0904187541,-1.0
1.0576689476,653.5069713359,52.6121228772,1.2522190086,480.890063603,47.047933577,0.8905185119,7.3764994349,3.0524026519,132.1221971623,10.883061256,47.115890814,-1.0
0.9789004259,740.7889821585,21.825712941,1.4765263377,455.1678808833,24.9110661447,1.921457616,5.8808647879,4.9847728074,136.220728753,10.0647382155,44.6506703547,-1.0
0.9363563765,703.0916917993,21.2731058822,2.723212632,487.4211507077,66.7506155751,0.8812343016,4.5051096705,2.9242095063,136.7918269942,10.7296665642,46.0788527554,1.0
1.0577236252,702.3268586612,53.2651549026,2.9561403759,414.4574293961,73.171657055,0.950130766,6.7742410846,3.3440430481,133.8742740281,11.040904207,45.0948924769,1.0
1.0396870974,746.5487141105,46.3596904172,2.3583625802,423.6169015981,62.9944400248,0.9495969978,4.9911338,2.0817473165,135.0435121302,11.7470061681,44.1411371606,-1.0
1.0364549824,679.9359117665,44.8275946673,1.2146245103,405.5321165862,46.8231388215,1.7315269875,8.5516013574,5.5170550888,133.0150591483,9.8541231605,47.0660986447,-1.0
1.0168238186,695.687813912,43.9293552733,1.8767782711,417.1492282599,71.3143005292,1.5783073833,8.960563964,2.8023927436,132.6608530594,11.1961399776,46.2862546807,1.0
0.9134444107,666.3107843406,36.0175683876,2.4919614354,473.847375632,76.2729214293,1.9489888322,6.3293534998,5.695847183,133.9986910045,9.4452917514,46.0610364646,-1.0
0.9568405315,698.1109493354,41.0183986237,2.0328262249,409.2447733384,39.2665713244,1.664353994,7.097044847,3.8338775004,133.1580254338,10.8708373347,46.3949493625,1.0
0.9159188147,704.1278068207,44.1775600311,2.5717342317,421.8011598417,76.6954217122,1.166487759,7.3765069538,3.9051419397,134.4977485658,11.1744628518,46.0265592649,1.0
0.9567728835,732.0383744241,55.3055759772,1.0743018764,496.5046737012,51.2628166693,1.5548086957,4.6758458229,4.8089704363,135.8127587113,12.4178670811,45.1394334601,-1.0
0.9480131602,723.135956677,39.2056724043,1.9269510566,414.2327609947,67.0498854439,1.963578014,7.1709267099,4.6857591742,133.9240880578,11.2110052103,46.1726246546,1.0
1.0893736192,683.0580997314,21.7904302266,1.0439308503,410.9070105122,65.9044923785,1.2814218516,6.9786993912,2.2888422876,134.6830302172,10.3669977574,46.1959593952,1.0
0.9650549397,685.6254932971,44.6711653961,1.7833198115,488.7518792852,51.028527999,1.3804320101,9.0351956682,5.3390367776,133.5366291349,10.9885200274,45.1855158372,1.0
1.0005946681,705.6109749385,29.5926396577,1.1921703666,420.1762025992,32.5142740637,1.9514632426,3.1305309421,5.2295355686,135.6004887899,10.7884415573,46.1896579438,1.0
0.963323941,694.8040360508,43.8090447814,2.5923010617,458.1909876369,55.2891309014,1.2920995106,5.6284233463,5.9703900147,134.6732412936,11.0544144488,45.5049879256,1.0
0.9401750688,703.499424058,39.4282877714,1.6335675642,421.3671432915,59.0691131788,0.8979207365,3.3497696402,3.7021314312,136.8440563504,11.1109600613,45.9768380226,1.0
0.9417655507,670.6267374297,44.586586092,2.0506167555,475.9323636254,30.4659664045,1.6987868851,3.327589918,3.4146711227,133.2498795083,10.3655357868,46.9510992313,1.0
1.0700650155,736.5844100536,30.5179238412,2.0869279971,400.1368382023,57.6070685207,0.5210568962,4.4666370015,2.7809299482,136.4267486716,11.701704924,46.0481501424,-1.0
0.9363526464,683.8040102605,54.8132978734,1.1666091795,400.3703665629,65.7361805281,1.1625495347,6.0626862232,5.0919637137,133.524799121,11.0894561704,47.1737249618,-1.0
1.0498379167,749.5842744432,31.6990577084,2.7865811919,407.3789003985,35.8898617193,0.842853537,5.2104692159,2.1463961468,136.607057475,11.3905767527,45.1714458955,1.0
0.958078865,747.971489898,52.1148303817,2.2647352102,473.0873524111,31.938128833,0.5431874738,4.4934102645,3.9471876852,136.1144600561,11.2213970747,44.3918919332,-1.0
1.063106658,711.4021788607,30.9084927848,2.107952116,446.6477028649,55.2200895093,0.7314570703,5.2685187065,3.7347402476,133.5628625093,11.1642677347,46.0259962548,1.0
1.0951637548,724.7761775836,44.7445583941,2.9070113436,499.0757677831,68.8342723108,0.8716209287,6.6217721241,3.6025584191,135.6372086363,11.1108738558,45.5969342032,1.0
0.9398166606,712.2396250844,41.4250220023,2.3473773934,448.3299898757,61.2785808552,0.9613839156,6.3380210233,2.175055031,135.7127988369,10.2621647041,45.5462714212,1.0
0.9277819992,683.7579890691,23.8269508068,2.8993415025,481.8630331985,63.9622275736,1.8102021776,6.3153238276,3.9456404083,134.4725168501,10.6434687242,45.5426922652,1.0
1.0186718169,745.972883348,49.9103075852,2.472590413,432.2354038059,60.1386925577,0.8152984183,4.3725732329,4.9799014562,135.283993026,10.3900322549,45.2750058308,1.0
0.9070475212,664.164493826,36.3605485092,2.8476479929,437.154950594,60.2873461061,1.1221524683,5.0624677124,2.8229771927,131.9870850031,10.4640449577,47.718169686,-1.0
1.0504842764,723.5712906483,34.3024704173,2.5396085132,483.747557502,59.7416806756,1.1676138308,4.2927110957,3.5297237791,136.817285331,10.6180063726,45.1740990798,1.0
1.0933938359,697.371609631,50.0023227178,2.5678886335,404.1378487371,49.0151561742,1.8109826922,8.8390669326,5.5733354352,133.3443754414,11.029676816,47.0156900529,-1.0
0.946899259,689.235042385,39.7858312738,1.8556417143,465.344524966,40.2816732546,1.652031352,7.371666807,4.7974012022,133.0984759264,10.6424714088,45.455301744,1.0
1.0371227859,720.3418839597,55.101131545,1.2017094115,406.2283722353,49.0455498485,1.5593183276,5.8499119782,4.9620952845,133.723483158,11.4719734606,46.3205641146,1.0
0.9758972881,726.7125308502,56.2534072378,1.2910123887,480.2264195703,52.4462531084,1.6465792356,7.7185446802,4.4339820597,135.1114078511,12.0461104536,45.3231006806,-1.0
0.9096520926,733.3076520799,55.0992254194,1.5513018345,429.5758635412,46.2905992313,0.9899991198,6.037418098,3.2604746627,134.0120042568,10.1173586136,45.3310600722,1.0
0.9038523713,728.705478927,42.7012848569,2.0829775085,423.6514418591,76.1160342869,1.4533045701,4.0305325161,2.7046249606,134.8620514298,11.0680524124,45.1907115257,1.0
0.9110872193,712.0829839938,21.3507092422,2.4902688201,496.1767254447,44.1769501464,1.9139925021,7.7573042347,5.7845958887,135.0689312375,9.9730550785,45.7833947791,-1.0
1.0345154198,744.8650930389,35.5258467861,2.7057779241,404.505349845,59.8947070043,0.6766182185,6.2038111102,4.6849757895,137.3310338033,10.024649858,44.753232015,-1.0
1.0518362103,673.4071872464,28.1785648634,1.6327517355,472.5974351845,76.8090282518,1.121686435,7.9596444958,2.5877840538,133.6405060643,10.378920668,47.1813612742,-1.0
0.9251433077,735.5594948052,50.7908209234,1.0979699545,434.0230469431,21.8362813265,0.6832036924,7.6306019504,2.3553653798,135.6649662704,11.1388222325,45.712662113,1.0
0.9707443525,741.7229887887,37.492264158,2.6369378748,403.1700512693,23.4574328484,1.561179014,6.5136129253,4.4178289795,135.1627796039,10.988339718,45.5610788029,1.0
0.9901623126,682.4628307916,43.0338319168,2.9792409402,481.3399670408,27.9241877073,1.8394993325,3.1264749698,2.2130575055,131.0076027433,11.1814060796,46.1926444258,1.0
0.9932943976,707.8867275657,41.5809997106,1.4922775122,451.0607269377,37.6349820526,1.3482873433,3.3519595775,3.6924463543,133.8728586388,10.3065079946,46.1705816786,1.0
0.9618911796,717.680185474,27.5804159176,2.013150716,427.0830255275,54.517174855,1.4078494414,5.8089187977,5.2817876552,136.4114122854,10.4418716202,46.3940544571,1.0
1.0954379339,718.5700179308,56.1717985675,2.3846464614,438.421606411,68.5520490346,0.6637445453,5.8377435578,4.445774115,132.8737667857,11.3880801316,46.0324648418,1.0
0.9971117998,669.9640089466,50.1678971534,1.7215072396,473.3378775278,56.0008083459,0.6728297792,9.0929236848,4.2329290815,130.5620672857,11.4291115686,47.0167600274,-1.0
1.0231070721,670.2662658698,42.6131905618,2.9912653548,495.5828162948,58.9220032847,1.1367158283,7.3087403967,5.7583187518,132.2833093576,11.241520996,46.4186693069,1.0
1.0752570968,674.3391594221,29.9230027899,2.5964395008,424.6928513602,52.624465645,1.3303111919,9.2759492552,4.0125352014,133.3773127316,10.8302798863,46.4137508775,1.0
0.9922042542,739.8649508791,52.3209497314,2.9733556839,489.4524134932,71.5555195617,1.1211884921,6.9963427654,4.6860286078,136.6351405959,10.460177481,45.3409526437,1.0
1.0069527671,687.7221782931,57.943804484,1.2798337978,424.9213739613,35.3898091378,1.0611154538,4.6467557921,5.2163381591,133.428684942,10.6450392749,47.0233731598,-1.0
0.9706584506,674.1619102709,49.573919112,1.8955356834,403.700630768,71.4595421739,1.6944304543,8.9768820017,5.5442543396,133.7741920079,10.8398583925,47.2894535331,-1.0
0.9609075116,654.6255461422,46.3263952741,1.9245089703,406.8343897183,57.4387591987,1.9877677138,6.9049708003,3.0714448416,131.9144597205,10.2643751527,46.8208799362,1.0
1.0555064934,689.5655511088,34.0052231874,2.591605567,479.7896191343,27.4533416164,1.0813633222,5.4665445619,4.7833510146,134.1038426083,10.4367447362,45.8952852643,1.0
0.9816752016,730.2455790375,28.3096813017,2.2651317851,412.6341565975,71.2018340183,0.5032414883,4.0477890035,2.6457749882,136.4112201277,9.6702609721,44.8864565003,-1.0
0.9814737541,662.6709357304,28.537749893,1.0727432949,435.0265185669,24.3392709406,0.866335284,3.6569266957,3.2758531452,131.9910318685,11.135653581,46.9420159032,1.0
1.0011361111,703.029542756,35.019728251,1.3262390626,426.8462466673,64.9160555045,0.9884975947,6.7851640894,5.1676551886,133.878266394,10.8435241352,46.5513289934,1.0
1.0062586072,664.6655692344,24.587134462,1.1226593463,497.7904731003,41.0153769923,1.162457961,8.4014128272,3.7653494707,133.0278013594,10.8913586501,47.0000955169,-1.0
1.013636703,683.3772260861,35.5961528258,1.2195857701,406.242347267,73.0917903568,0.8629516278,9.9619989486,5.8371249501,133.6694271235,10.5609932372,46.1608425129,1.0
1.0029099455,734.8654648924,48.5596176052,1.968713338,405.2432379235,45.0478307612,1.7231750422,7.2963383151,5.2018013524,134.627719267,10.9138284555,45.961659142,1.0
0.9342333008,689.5446852606,46.1191479281,2.7188635113,484.8992364295,30.5441459421,1.8161907892,4.6809396678,5.5849177479,135.8287060677,10.7031083502,45.5987047963,1.0
1.0150102603,691.1808972132,24.9702219083,2.5391406196,439.9981849733,44.6371262243,1.9260356036,9.5232691843,2.351880873,133.1551013715,9.7850898404,46.0558039433,-1.0
0.9528428627,748.3876894898,52.1925125967,1.106968262,462.515115852,56.2171110919,0.8691729554,8.7095833819,5.6290896223,136.4762661375,10.6914793564,44.6107865142,-1.0
0.9728284201,723.0371055164,33.5888567632,2.9189271872,453.985970769,62.4572465503,1.3918878329,4.7583041647,5.6286314487,135.6873162862,10.11380958,46.0451014975,1.0
0.9713353625,682.8992676909,53.6105602304,1.2417348257,445.3554236901,22.2713183674,1.7420983794,5.419153751,2.3533815753,133.1029252676,10.9736270949,46.3496625073,1.0
0.9361696647,658.3018842782,42.8710010434,1.2197718103,490.0398665072,72.0698491872,1.6272286632,5.538455605,2.7664925412,132.6287078447,11.1124938909,46.4556324514,1.0
1.0830222912,658.4616141846,35.8367672556,1.2443707341,402.252165294,78.2280981569,1.4302378969,7.0975005515,5.0473555435,131.0539513448,10.3883679216,47.1380703221,-1.0
0.9966668287,712.2373339684,21.5578206477,1.2718445982,468.0474939154,37.4761306561,0.5891044896,6.0845590875,2.0508481188,135.7426606241,10.7762864605,45.7431246607,1.0
0.9073291377,697.2466376248,49.7443187817,1.0619431282,425.3301532683,30.3653362024,1.5115270043,7.7885173994,5.77856658,132.6321447951,11.4028136783,45.9685726203,1.0
1.0564189774,665.3672859398,46.7154389329,1.7366499538,448.1453346095,69.2716002445,1.1437724418,5.9192914767,5.6652447962,131.3498409184,10.9910858362,46.7787196059,1.0
1.0197529221,698.3540382348,23.6629042073,1.6789539937,423.0101440116,42.9719706991,1.9655876713,7.2280053159,4.613500371,134.7952098461,10.2707980902,46.6513837587,1.0
1.0280629375,692.4098754094,50.1784268467,1.0017821003,427.2879651331,71.8661187102,1.9745066596,3.2357777598,2.7813705626,131.8322920524,10.9204957772,46.7167765906,1.0
0.9273824691,727.8433954608,49.5989937334,2.3823800244,410.9054873932,25.2663378266,0.530307816,3.0351678994,5.0535239617,133.8456437253,10.539619837,44.2265459117,-1.0
1.0466516709,733.1878417787,35.62493437,1.6059570027,485.169084695,21.7859766908,1.5647838187,4.2882727759,2.7438363095,136.4054222555,10.1448925634,45.1069595503,1.0
0.9382041308,730.6492720476,27.1943282323,2.2145545938,497.785638615,49.8083436414,0.5321969542,9.6149473032,3.6010022645,136.3804803994,11.057266705,45.6319852982,1.0
1.0292643413,741.7336782154,54.8716327763,1.1903756984,468.2013562214,56.5610279374,0.5432185461,8.0664558012,4.8293568584,135.3080462176,11.5852403499,44.9673787186,-1.0
0.932088498,685.5903647519,50.8169593675,2.046157824,407.2587069713,71.2707695848,1.2197726436,4.4082324001,3.6299759449,134.2422875566,11.4978588584,47.2927814468,-1.0
1.0490794634,721.768592034,37.9463451615,1.2293817708,447.7729335414,25.9860814914,1.9143055884,4.635847964,2.7689434274,134.8571178172,11.2279280745,45.3782554982,1.0
0.9175700326,741.4359830018,55.8303275084,2.0381013947,472.964978859,73.7706495893,1.0777118868,5.8657124091,3.6110412436,135.1569625889,12.2293639539,44.6242842055,-1.0
1.0932872467,675.4699887057,21.7591178689,2.8958258773,489.7839678123,53.9504211968,1.7692627582,9.9908927158,5.6591177147,132.8891121029,10.1574019082,47.0782452594,-1.0
1.0305488979,652.5776813244,43.7226550382,1.1403493347,411.6128531852,78.1711399076,1.1394506938,3.4433568413,5.1883865402,131.47780764,10.6164729665,47.318470508,-1.0
1.016614787,678.0136364574,47.0020834434,2.2261821833,425.4033945257,31.2792011001,0.6646013443,7.9068247416,2.8620392521,133.646113409,10.7229252369,46.6706274144,1.0
0.9206602012,676.4906380607,23.7548077702,1.1595087417,401.8490470486,48.1293679513,1.7146544775,3.6823683381,3.1717443615,132.2295388934,10.485756504,47.4253836529,-1.0
0.9091332517,678.356041567,25.4903845975,1.6528496535,440.5083779773,40.5897237057,1.6093192281,7.5583483517,2.0791158257,134.4995955016,11.0073117674,47.3631799148,-1.0
1.0014842789,665.2948525452,35.9402276134,2.8145150929,401.1611346549,48.568550052,0.681627033,4.1566882504,2.062911508,130.8110514108,9.4675471022,47.0082496274,-1.0
1.008270348,661.6021419484,31.512716251,2.145139852,473.0985583683,25.0508215464,1.8544415503,9.9225290112,4.7679805419,131.7883027668,10.2211623448,47.4215445391,-1.0
0.9443090708,665.582950176,35.1624428176,1.1385476807,471.4193112762,28.043471731,1.2988846508,5.2081968209,5.0985470321,131.5851234263,10.1706354917,46.2104170804,1.0
0.9145649072,718.4578175294,26.9300628909,2.8419880646,400.5600905801,36.9483417102,1.9251382515,6.0709398889,2.1156014013,137.1846171976,10.1140890348,46.5217117196,-1.0
1.0522830155,745.2962185289,56.1103002836,2.6245842849,458.1168256851,72.1519210685,1.5119064272,9.6505751983,3.7109393824,137.2150060914,10.4938095991,45.1925508588,-1.0
1.0122577936,746.9834502584,49.7139593379,2.3583814695,421.8534319818,29.0453231243,0.9958106819,4.988496106,2.6888094238,136.6052117807,11.1606910274,45.4752212416,1.0
0.9871109668,745.6418243476,34.6621838925,2.336269349,473.0230743887,57.6080967691,1.7222963124,9.1221684372,3.1424703308,137.7278058769,10.6941276341,45.5453694752,-1.0
1.0920838212,694.7097454341,55.1274037246,1.6606005768,423.2869507498,62.7983975066,0.9736132196,9.0661140756,2.6149418487,133.3520812061,11.4760562756,46.0185294803,1.0
1.0080928764,659.0161649103,53.0556848876,2.4404936811,460.6517484885,46.721148187,1.5899169763,4.1331242938,2.5817613448,130.726723672,11.1208222362,46.5312999275,1.0
0.9304597532,650.6708614086,38.6997479288,1.3868165301,411.6365252767,42.2992673319,1.2158286318,6.0927713263,5.6587066111,131.3398436258,10.1683289409,46.7199001439,1.0
0.9276430754,676.5170748247,39.8645560014,1.9049914591,498.5894619367,56.4678167032,1.1891965799,4.8009668721,4.9367561232,131.7118841255,10.7402224358,46.3514155777,1.0
1.048135903,694.7129626352,38.1337197316,1.8244696091,467.0885293684,23.0432098667,1.7762414592,8.0499811009,3.713371027,133.8463698073,10.9802248597,46.2808525761,1.0
0.9517222373,696.8803933082,40.4137669578,2.4851042323,478.9728873481,70.2807425867,1.383474529,5.4542933702,2.2534320026,134.4276295269,10.851433934,46.355413955,1.0
0.9681601141,727.1704490686,29.130027181,2.4713270372,440.3821014804,66.5401663781,0.8494871069,5.1918980962,2.1668050395,135.7538408924,10.7259118711,45.1368269126,1.0
0.9035824799,735.8160619428,32.339198159,2.8908303121,449.1825160776,38.9486461789,1.0234796561,9.1182056346,5.9063472616,135.8582455304,11.3872680324,45.2166611552,1.0
1.034491965,680.3417353179,34.752240298,2.4873898789,425.8512460897,77.909680733,1.570261944,7.2537698073,5.9480015482,131.0545430872,10.6820956468,46.530635707,1.0
0.9181011955,666.6560053573,20.4859574026,2.8524260969,462.9560170993,50.9318284685,1.9160241167,8.8491903837,3.6413252382,132.7035764194,10.1751226086,46.6687787038,1.0
1.0625788571,711.9107945348,21.111778292,2.0105057108,417.1024590556,46.5325930294,1.2816656312,6.8295946483,3.5552862837,134.598510305,10.7912607154,45.4909497161,1.0
1.0505412591,681.5444576497,34.6923618611,1.4630042016,427.3475681214,42.2283119197,1.3170262509,9.6690936624,4.0098016261,132.7262203641,10.1925256532,46.5265741661,1.0
0.9553547251,690.3156264293,48.2424054698,2.3033837154,400.9529072694,41.2991173381,0.6669913423,7.1759392846,2.5334930595,134.9991106999,11.7082287216,45.8647330006,-1.0
1.0060266483,682.8137467423,26.3235373427,1.5764750424,466.4147699632,35.8143335823,0.6413038582,7.6582280122,5.4416514976,133.1601613043,10.8443598995,46.4067563558,1.0
0.9388390646,729.9970757794,51.8846754156,2.285428738,425.4785641422,61.6739146305,1.5312298343,9.8815192416,5.7364779216,135.5616255814,10.5660950179,45.7041762006,1.0
